collection_kit_id	ck_number	sample_id	sample_number	sample_type	usage_type	container	additional_info	scheduled_date	ck_collection_date	ck_collect_time	collected_date	collected_time	collection_method	animal_id	diet_no	recipe_number	recipe_change_number	material_number	lot_number	substance_number	substance_change_number	date_code	batch_code	formula_req_info_id	test_id	test_number	cp_phase	test_day	test_num_or_med_test_name	primary_investigator	requester_name	ck_is_deleted	sample_is_deleted	sent_to_lab_date	is_partial	sample_created_date	sample_modified_date	received_by	storage_condition	sample_status	special_instructions	io_number	io_description	instructions_to_lab	ck_location	sample_location	analysis_lab	is_result_completed	work_plan_number	work_plan_name	work_plan_type	chamber_name	pull_number	physcl_anlys_type	work_plan_investigator	shipment_tracking_no	po_number	priority	is_rush_smpl	ext_lab_sample_num	non_compliant	restriction_name	prep_mthd_id	prepmethod	year	month	dag_id	dag_run_id	dr_load_date
58035715	B-50179172	2196828	B-50179172-003P	Blood	Primary	EDTA Tube 2 mL		2020-02-28	2020-02-28	pre feeding	2020-02-28		NA	17154											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2020-03-06	Chelly Sumner		Disposed		101186	101186 Gastrointestinal Investigation				A3-Clinical	Partially Available										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035717	B-50179174	2196843	B-50179174-006S	Blood	Secondary	Cryovial 1.8 mL		2020-01-24	2020-01-24	pre feeding	2020-01-24		NA	14683											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-11	N	2019-11-21	2020-03-15			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation			Upright -70C #10 - Shelf 5 - Shelf 5	IDEXX Reference Labs	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035718	B-50179175	2196851	B-50179175-002P	Blood	Primary	Serum Separator Tube 4 mL		2020-01-24	2020-01-24	pre feeding	2020-01-24		NA	15344											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2020-01-26	Chelly Sumner	Wet Ice	Disposed	ICE, Chem	101186	101186 Gastrointestinal Investigation				A3-Clinical	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035720	B-50179177	2196864	B-50179177-003P	Blood	Primary	EDTA Tube 2 mL		2020-02-28	2020-02-28	pre feeding	2020-02-28		NA	15344											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2020-03-06	Chelly Sumner		Disposed		101186	101186 Gastrointestinal Investigation				A3-Clinical	Partially Available										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035722	B-50179179	2196881	B-50179179-008S	Blood	Secondary	Cryovial 1.8 mL		2020-01-23		pre feeding			NA	13832											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	1	1		N	2019-11-21	2020-01-17			Created	250 uL	101186	101186 Gastrointestinal Investigation					No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035726	B-50179183	2196902	B-50179183-005P	Blood	Primary	Hemogard 2mL with Inhibitors		2020-01-24	2020-01-24	pre feeding	2020-01-24	7:50 AM	NA	15306											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2020-01-24	Ariane Piper	Wet Ice	Disposed	ICE	101186	101186 Gastrointestinal Investigation					No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035728	B-50179185	2196912	B-50179185-003P	Blood	Primary	EDTA Tube 2 mL		2020-02-28	2020-02-28	pre feeding	2020-02-28	08:00 AM	NA	15306											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2020-03-06	Chelly Sumner		Disposed		101186	101186 Gastrointestinal Investigation				A3-Clinical	Partially Available										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035732	B-50179189	2196942	B-50179189-009S	Blood	Secondary	Cryovial 1.8 mL		2020-01-23	2020-01-23	pre feeding	2020-01-23		NA	15078											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-30	N	2019-11-21	2020-03-30			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No								1Z6912930160070942	 7000008276	A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035736	B-50179193	2196964	B-50179193-007S	Blood	Secondary	Cryovial 1.8 mL		2020-01-23	2020-01-23	pre feeding	2020-01-23		NA	7068											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-05-07	N	2019-11-21	2023-05-30	Hongwang Wang		Available		101186	101186 Gastrointestinal Investigation			ARL Upright -80C #2 - 2 - ALL	C9-Analytical Research Lab	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035738	B-50179195	2196970	B-50179195-001P	Blood	Primary	Serum Separator Tube 4 mL		2020-02-27	2020-02-27	pre feeding	2020-02-27	7:45 AM	NA	7068											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2020-03-06	Chelly Sumner	Wet Ice	Disposed	ICE, Aseptic	101186	101186 Gastrointestinal Investigation					No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035738	B-50179195	2196981	B-50179195-012S	Blood	Secondary	Cryovial 2 mL		2020-02-27	2020-02-27	pre feeding	2020-02-27		NA	7068											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2022-03-21	N	2019-11-21	2023-03-30	Rachel Eichman		Available		101186	101186 Gastrointestinal Investigation			LSL-80#19 - 4 - 4	A3-Clinical	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035740	B-50179197	2196992	B-50179197-011S	Blood	Secondary	Cryovial 1.8 mL		2020-01-23	2020-01-23	pre feeding	2020-01-23		NA	15069											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2020-01-23			Available		101186	101186 Gastrointestinal Investigation			PRO-70 - All - 1	B1-Life Sciences	No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035742	B-50179199	2196998	B-50179199-005P	Blood	Primary	Hemogard 2mL with Inhibitors		2020-02-27	2020-02-27	pre feeding	2020-02-27	7:45 AM	NA	15069											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-02-27	N	2019-11-21	2020-02-27	Kyle Lickteig	Wet Ice	Disposed	ICE	101186	101186 Gastrointestinal Investigation					No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035745	B-50179202	2197009	B-50179202-004P	Blood	Primary	RNA PaxGene Tube 2.5 mL		2020-01-24	2020-01-24	pre feeding	2020-01-24	 7:40 AM	NA	14689											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-07-20	N	2019-11-21	2020-07-20	Selena Tavener		Disposed		101186	101186 Gastrointestinal Investigation			GEN-70 - All - 1	B1-Life Sciences	No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035745	B-50179202	2197010	B-50179202-005P	Blood	Primary	Hemogard 2mL with Inhibitors		2020-01-24	2020-01-24	pre feeding	2020-01-24	 7:40 AM	NA	14689											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2020-01-24	Ariane Piper	Wet Ice	Disposed	ICE	101186	101186 Gastrointestinal Investigation					No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035745	B-50179202	2197014	B-50179202-009S	Blood	Secondary	Cryovial 1.8 mL		2020-01-24	2020-01-24	pre feeding	2020-01-24		NA	14689											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-30	N	2019-11-21	2020-03-30			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No								1Z6912930160070942	 7000008276	A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035747	B-50179204	2197019	B-50179204-002P	Blood	Primary	Serum Separator Tube 4 mL		2020-02-28	2020-02-28	pre feeding	2020-02-28	7:47 AM	NA	14689											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2020-03-01	Chelly Sumner	Wet Ice	Disposed	ICE, Chem	101186	101186 Gastrointestinal Investigation				A3-Clinical	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035747	B-50179204	2197021	B-50179204-004P	Blood	Primary	RNA PaxGene Tube 2.5 mL		2020-02-28	2020-02-28	pre feeding	2020-02-28	7:47 AM	NA	14689											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-07-20	N	2019-11-21	2020-07-20	Selena Tavener		Disposed		101186	101186 Gastrointestinal Investigation			GEN-70 - All - 1	B1-Life Sciences	No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035749	B-50179206	2197034	B-50179206-005P	Blood	Primary	Hemogard 2mL with Inhibitors		2020-01-24	2020-01-24	pre feeding	2020-01-24		NA	13829											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2020-01-24	Ariane Piper	Wet Ice	Disposed	ICE	101186	101186 Gastrointestinal Investigation					No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035749	B-50179206	2197036	B-50179206-007S	Blood	Secondary	Cryovial 1.8 mL		2020-01-24	2020-01-24	pre feeding	2020-01-24		NA	13829											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-05-07	N	2019-11-21	2023-05-30	Hongwang Wang		Available		101186	101186 Gastrointestinal Investigation			ARL Upright -80C #2 - 2 - ALL	C9-Analytical Research Lab	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035753	B-50179210	2197061	B-50179210-008S	Blood	Secondary	Cryovial 1.8 mL		2020-01-24	2020-01-24	pre feeding	2020-01-24		NA	15068											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2023-10-05			Available		101186	101186 Gastrointestinal Investigation			PRO-70 - All - 1	B1-Life Sciences	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035755	B-50179212	2197076	B-50179212-011S	Blood	Secondary	Cryovial 1.8 mL		2020-02-28	2020-02-28	pre feeding	2020-02-28		NA	15068											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2020-02-28			Available		101186	101186 Gastrointestinal Investigation			PRO-70 - All - 1	B1-Life Sciences	No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035757	B-50179214	2197079	B-50179214-002P	Blood	Primary	Serum Separator Tube 4 mL		2020-01-23	2020-01-23	pre feeding	2020-01-23	 8:00 AM	NA	14694											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2020-01-25	Chelly Sumner	Wet Ice	Disposed	ICE, Chem	101186	101186 Gastrointestinal Investigation				A3-Clinical	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035759	B-50179216	2197094	B-50179216-005P	Blood	Primary	Hemogard 2mL with Inhibitors		2020-02-27	2020-02-27	pre feeding	2020-02-27	8:19 AM	NA	14694											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-02-27	N	2019-11-21	2020-02-27	Kyle Lickteig	Wet Ice	Disposed	ICE	101186	101186 Gastrointestinal Investigation					No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035759	B-50179216	2197096	B-50179216-007S	Blood	Secondary	Cryovial 1.8 mL		2020-02-27	2020-02-27	pre feeding	2020-02-27		NA	14694											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-05-07	N	2019-11-21	2023-05-30	Hongwang Wang		Available		101186	101186 Gastrointestinal Investigation			ARL Upright -80C #2 - 2 - ALL	C9-Analytical Research Lab	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035769	B-50179226	2197154	B-50179226-005P	Blood	Primary	Hemogard 2mL with Inhibitors		2020-01-23	2020-01-23	pre feeding	2020-01-23	7:50 AM	NA	13953											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-01-23	N	2019-11-21	2020-01-23	Rachel Rusk	Wet Ice	Disposed	ICE	101186	101186 Gastrointestinal Investigation					No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035769	B-50179226	2197157	B-50179226-008S	Blood	Secondary	Cryovial 1.8 mL		2020-01-23	2020-01-23	pre feeding	2020-01-23		NA	13953											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2023-10-05			Available		101186	101186 Gastrointestinal Investigation			PRO-70 - All - 1	B1-Life Sciences	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035769	B-50179226	2197158	B-50179226-009S	Blood	Secondary	Cryovial 1.8 mL		2020-01-23	2020-01-23	pre feeding	2020-01-23		NA	13953											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-30	N	2019-11-21	2020-03-30			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No								1Z6912930160070942	 7000008276	A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035771	B-50179228	2197165	B-50179228-004P	Blood	Primary	RNA PaxGene Tube 2.5 mL		2020-02-27	2020-02-27	pre feeding	2020-02-27	7:45 AM	NA	13953											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-02-27	N	2019-11-21	2020-08-21	Kyle Lickteig		Available		101186	101186 Gastrointestinal Investigation			LSL-80 #12 - 3 - 3	B1-Life Sciences	No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035775	B-50179232	2197194	B-50179232-009S	Blood	Secondary	Cryovial 1.8 mL		2020-02-28	2020-02-28	pre feeding	2020-02-28		NA	13946											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-30	N	2019-11-21	2020-03-30			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No								1Z6912930160070942	 7000008276	A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035781	B-50179238	2197226	B-50179238-005P	Blood	Primary	Hemogard 2mL with Inhibitors		2020-01-24	2020-01-24	pre feeding	2020-01-24	 7:40 AM	NA	14685											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2020-01-24	Ariane Piper	Wet Ice	Disposed	ICE	101186	101186 Gastrointestinal Investigation					No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035781	B-50179238	2197229	B-50179238-008S	Blood	Secondary	Cryovial 1.8 mL		2020-01-24	2020-01-24	pre feeding	2020-01-24		NA	14685											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2023-10-05			Available		101186	101186 Gastrointestinal Investigation			PRO-70 - All - 1	B1-Life Sciences	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035787	B-50179244	2197265	B-50179244-008S	Blood	Secondary	Cryovial 1.8 mL		2020-02-27	2020-02-27	pre feeding	2020-02-27		NA	14643											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2023-10-05			Available		101186	101186 Gastrointestinal Investigation			PRO-70 - All - 1	B1-Life Sciences	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035787	B-50179244	2197267	B-50179244-010S	Blood	Secondary	Cryovial 1.8 mL		2020-02-27	2020-02-27	pre feeding	2020-02-27		NA	14643											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-23	N	2019-11-21	2020-03-23			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				MLM Medical Lab (formerly MD Biosciences)	No								1Z6912930160779688	 7000008171	A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035791	B-50179248	2256875	B-50179248-013S	Blood	Secondary	Centrifuge Tube 1.5mL		2020-02-28	2020-02-28	pre feeding	2020-07-20	0hr	NA	14671											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2020-07-20	2020-07-20	Selena Tavener		Available		101186	101186 Gastrointestinal Investigation			GEN-70 - All - 1		No										A1	No		No		865	PAXGene Prep	2020	7	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035793	B-50179250	2197300	B-50179250-007S	Blood	Secondary	Cryovial 1.8 mL		2020-01-24	2020-01-24	pre feeding	2020-01-24		NA	13840											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-05-07	N	2019-11-21	2023-05-30	Hongwang Wang		Available		101186	101186 Gastrointestinal Investigation			ARL Upright -80C #2 - 2 - ALL	C9-Analytical Research Lab	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035795	B-50179252	2197317	B-50179252-012S	Blood	Secondary	Cryovial 2 mL		2020-02-28	2020-02-28	pre feeding	2020-02-28		NA	13840											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2022-03-21	N	2019-11-21	2023-03-30	Rachel Eichman		Available		101186	101186 Gastrointestinal Investigation			LSL-80#19 - 4 - 4	A3-Clinical	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035797	B-50179254	2197324	B-50179254-007S	Blood	Secondary	Cryovial 1.8 mL		2020-01-24	2020-01-24	pre feeding	2020-01-24		NA	16241											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-05-07	N	2019-11-21	2023-05-30	Hongwang Wang		Available		101186	101186 Gastrointestinal Investigation			ARL Upright -80C #2 - 2 - ALL	C9-Analytical Research Lab	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035799	B-50179256	2197338	B-50179256-009S	Blood	Secondary	Cryovial 1.8 mL		2020-02-28	2020-02-28	pre feeding	2020-02-28		NA	16241											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-30	N	2019-11-21	2020-03-30			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No								1Z6912930160070942	 7000008276	A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035805	B-50179262	2197369	B-50179262-004P	Blood	Primary	RNA PaxGene Tube 2.5 mL		2020-01-23	2020-01-23	pre feeding	2020-01-23		NA	13796											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-01-23	N	2019-11-21	2020-08-21	Rachel Rusk		Available		101186	101186 Gastrointestinal Investigation			LSL-80 #12 - 3 - 3	B1-Life Sciences	No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035807	B-50179264	2197385	B-50179264-008S	Blood	Secondary	Cryovial 1.8 mL		2020-02-27	2020-02-27	pre feeding	2020-02-27		NA	13796											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2023-10-05			Available		101186	101186 Gastrointestinal Investigation			PRO-70 - All - 1	B1-Life Sciences	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035809	B-50179266	2256872	B-50179266-013S	Blood	Secondary	Centrifuge Tube 1.5mL		2020-01-23	2020-01-23	pre feeding	2020-07-20	0hr	NA	15354											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2020-07-20	2020-07-20	Selena Tavener		Available		101186	101186 Gastrointestinal Investigation			GEN-70 - All - 1		No										A1	No		No		865	PAXGene Prep	2020	7	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035813	B-50179270	2197415	B-50179270-002P	Blood	Primary	Serum Separator Tube 4 mL		2020-01-23	2020-01-23	pre feeding	2020-01-23	 8:00 AM	NA	14641											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-01-23	N	2019-11-21	2020-01-25	Rachel Rusk	Wet Ice	Disposed	ICE, Chem	101186	101186 Gastrointestinal Investigation				A3-Clinical	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035813	B-50179270	2197420	B-50179270-007S	Blood	Secondary	Cryovial 1.8 mL		2020-01-23	2020-01-23	pre feeding	2020-01-23		NA	14641											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-05-07	N	2019-11-21	2023-05-30	Hongwang Wang		Available		101186	101186 Gastrointestinal Investigation			ARL Upright -80C #2 - 2 - ALL	C9-Analytical Research Lab	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035815	B-50179272	2197433	B-50179272-008S	Blood	Secondary	Cryovial 1.8 mL		2020-02-27	2020-02-27	pre feeding	2020-02-27		NA	14641											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2023-10-05			Available		101186	101186 Gastrointestinal Investigation			PRO-70 - All - 1	B1-Life Sciences	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035815	B-50179272	2197436	B-50179272-011S	Blood	Secondary	Cryovial 1.8 mL		2020-02-27	2020-02-27	pre feeding	2020-02-27		NA	14641											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2020-02-27			Available		101186	101186 Gastrointestinal Investigation			PRO-70 - All - 1	B1-Life Sciences	No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
